rho,ordinal_covariance
0.07562476295306939,0.052317758529428035
0.07582589264177436,0.052457235652551545
0.07602702233047932,0.052596714684080045
0.0762281520191843,0.052736195625095725
0.07642928170788928,0.05287567847668066
0.07663041139659424,0.05301516323991633
0.07683154108529922,0.0531546499158848
0.07703267077400419,0.05329413850566821
0.07723380046270917,0.05343362901034847
0.07743493015141413,0.05357312143100755
0.0776360598401191,0.053712615768727476
0.07783718952882408,0.05385211202459082
0.07803831921752905,0.053991610199679504
0.07823944890623402,0.05413111029507582
0.078440578594939,0.05427061231186224
0.07864170828364396,0.05441011625112123
0.07884283797234894,0.05454962211393498
0.07904396766105391,0.054689129901386455
0.07924509734975888,0.05482863961455729
0.07944622703846385,0.05496815125453096
0.07964735672716883,0.05510766482239003
0.07984848641587379,0.05524718031921659
0.08004961610457877,0.055386697746094046
0.08025074579328374,0.05552621710410509
0.0804518754819887,0.055665738394332295
0.08065300517069368,0.055805261617858745
0.08085413485939866,0.05594478677576757
0.08105526454810362,0.056084313869141575
0.0812563942368086,0.05622384289906383
0.08145752392551357,0.05636337386661748
0.08165865361421853,0.05650290677288604
0.08185978330292351,0.056642441618952474
0.08206091299162849,0.05678197840589992
0.08226204268033345,0.05692151713481196
0.08246317236903843,0.05706105780677177
0.0826643020577434,0.05720060042286283
0.08286543174644836,0.05734014498416899
0.08306656143515334,0.05747969149177366
0.08326769112385832,0.057619239946760256
0.08346882081256328,0.05775879035021257
0.08366995050126826,0.05789834270321413
0.08387108018997323,0.05803789700684912
0.0840722098786782,0.058177453262200904
0.08427333956738317,0.05831701147035394
0.08447446925608815,0.05845657163239125
0.08467559894479312,0.05859613374939786
0.08487672863349809,0.05873569782245712
0.08507785832220306,0.05887526385265339
0.08527898801090804,0.05901483184107069
0.085480117699613,0.059154401788793484
0.08568124738831798,0.0592939736969058
0.08588237707702295,0.05943354756649187
0.08608350676572792,0.059573123398636504
0.08628463645443289,0.0597127011944235
0.08648576614313787,0.05985228095493782
0.08668689583184283,0.05999186268126387
0.086888025520547807,0.06013144637448613
0.08708915520925278,0.06027103203568922
0.08729028489795775,0.06041061966595811
0.08749141458666272,0.06055020926637743
0.0876925442753677,0.06068980083803181
0.08789367396407266,0.060829394382006116
0.08809480365277764,0.060968989899385415
0.08829593334148261,0.061108587391254895
0.08849706303018758,0.06124818685869908
0.08869819271889255,0.061387788302803434
0.08889932240759753,0.061527391724652866
0.08910045209630249,0.061666997125332676
0.08930158178500747,0.06180660450592816
0.08950271147371244,0.06194621386752473
0.0897038411624174,0.062085825211207354
0.08990497085112238,0.06222543853806216
0.09010610053982736,0.06236505384917361
0.09030723022853232,0.06250467114562795
0.0905083599172373,0.06264429042851037
0.09070948960594227,0.06278391169890683
0.09091061929464724,0.06292353495790319
0.09111174898335221,0.06306316020658452
0.09131287867205719,0.06320278744603734
0.09151400836076215,0.06334241667734701
0.09171513804946713,0.06348204790159977
0.0919162677381721,0.06362168111988135
0.09211739742687708,0.06376131633327796
0.09231852711558204,0.06390095354287549
0.09251965680428702,0.06404059274976041
0.092720786492992,0.06418023395501858
0.09292191618169696,0.0643198771597364
0.09312304587040193,0.06445952236500012
0.09332417555910691,0.06459916957189653
0.09352530524781187,0.06473881878151143
0.09372643493651685,0.06487846999493145
0.09392756462522182,0.06501812321324361
0.09412869431392679,0.06515777843753383
0.09432982400263176,0.06529743566888933
0.09453095369133674,0.06543709490839637
0.0947320833800417,0.06557675615714197
0.09493321306874668,0.06571641941621308
0.09513434275745165,0.06585608468669628
0.09533547244615662,0.06599575196967837
0.09553660213486159,0.0661354212662472
0.09573773182356657,0.06627509257748863
0.09593886151227153,0.06641476590449084
0.09613999120097651,0.06655444124834035
0.09634112088968148,0.06669411861012452
0.09654225057838645,0.06683379799093096
0.09674338026709142,0.0669734793918466
0.0969445099557964,0.06711316281395889
0.09714563964450136,0.06725284825835552
0.09734676933320634,0.06739253572612373
0.09754789902191131,0.06753222521835132
0.09774902871061628,0.06767191673612592
