"year","coefficient","value"
1743,"ML",0.5157973584423715
1744,"Penalized ML",0.1195963520660197
1744,"ML",-0.49695430163729054
1745,"Penalized ML",0.12112929516897199
1745,"ML",-0.05265492124907039
1746,"Penalized ML",0.1239258110993959
1746,"ML",0.4494448136733096
1747,"Penalized ML",0.12413772612271692
1747,"ML",-0.07859931095521658
1748,"Penalized ML",0.12582962508769566
1748,"ML",0.2533781912089808
1749,"Penalized ML",0.12621451771115258
1749,"ML",0.5495287871123677
1750,"Penalized ML",0.1247238323038415
1750,"ML",-0.09864225863335173
1751,"Penalized ML",0.1257154834538483
1751,"ML",0.12193027865011072
