city,long,lati,member,year,temperature_kelvin
Beijing,116.283,39.933,a11,1867,281.0508356595246
HongKong,114.167,22.333,a11,1868,295.6761521851166
Shanghai,121.433,31.167,a11,1868,289.75031102059086
Beijing,116.283,39.933,a11,1868,280.1005889787088
HongKong,114.167,22.333,a11,1869,295.78446769553096
Shanghai,121.433,31.167,a11,1869,290.19721637206237
Beijing,116.283,39.933,a11,1869,279.7658787669123
HongKong,114.167,22.333,a11,1870,295.5027094400417
Shanghai,121.433,31.167,a11,1870,288.93304960457095
Beijing,116.283,39.933,a11,1870,280.02643802995703
HongKong,114.167,22.333,a11,1871,295.62407596353034
Shanghai,121.433,31.167,a11,1871,289.5052125541594
Beijing,116.283,39.933,a11,1871,280.07301599354196
HongKong,114.167,22.333,a11,1872,295.1317431669226
Shanghai,121.433,31.167,a11,1872,289.1909674121415
Beijing,116.283,39.933,a11,1872,280.20964541565473
HongKong,114.167,22.333,a11,1873,296.26662550609194
Shanghai,121.433,31.167,a11,1873,290.20450447044067
Beijing,116.283,39.933,a11,1873,279.93824423115103
HongKong,114.167,22.333,a11,1874,295.78447954592224
Shanghai,121.433,31.167,a11,1874,289.9083923045609
Beijing,116.283,39.933,a11,1874,280.76007128005017
HongKong,114.167,22.333,a11,1875,295.58252265562584
Shanghai,121.433,31.167,a11,1875,290.1492449263778
Beijing,116.283,39.933,a11,1875,279.9241653763045
HongKong,114.167,22.333,a11,1876,295.4090202927975
Shanghai,121.433,31.167,a11,1876,289.6647866257558
Beijing,116.283,39.933,a11,1876,279.6698125859372
HongKong,114.167,22.333,a11,1877,295.5722404283089
Shanghai,121.433,31.167,a11,1877,289.45280396578045
Beijing,116.283,39.933,a11,1877,280.3045070746799
HongKong,114.167,22.333,a11,1878,296.0685895194686
Shanghai,121.433,31.167,a11,1878,289.65902794031643
Beijing,116.283,39.933,a11,1878,279.3694764657341
HongKong,114.167,22.333,a11,1879,295.64042058430067
Shanghai,121.433,31.167,a11,1879,289.57240767917324
Beijing,116.283,39.933,a11,1879,279.8133851304628
HongKong,114.167,22.333,a11,1880,296.51502151958243
Shanghai,121.433,31.167,a11,1880,290.40971732582153
Beijing,116.283,39.933,a11,1880,280.17262763663985
HongKong,114.167,22.333,a11,1881,295.85517434617543
Shanghai,121.433,31.167,a11,1881,290.3040450908421
Beijing,116.283,39.933,a11,1881,280.76519740536685
HongKong,114.167,22.333,a11,1882,295.4454252508362
Shanghai,121.433,31.167,a11,1882,289.4192406177137
Beijing,116.283,39.933,a11,1882,279.7784573381375
HongKong,114.167,22.333,a11,1883,295.34331686987247
Shanghai,121.433,31.167,a11,1883,289.4038283578175
Beijing,116.283,39.933,a11,1883,279.66949061481415
HongKong,114.167,22.333,a11,1884,294.5994922776662
Shanghai,121.433,31.167,a11,1884,288.4757633437039
Beijing,116.283,39.933,a11,1884,278.270220201466
HongKong,114.167,22.333,a11,1885,295.34807892236
Shanghai,121.433,31.167,a11,1885,289.3758329718309
Beijing,116.283,39.933,a11,1885,279.48380738097154
HongKong,114.167,22.333,a11,1886,295.81214246790495
Shanghai,121.433,31.167,a11,1886,289.3720847775639
Beijing,116.283,39.933,a11,1886,279.79555093650913
HongKong,114.167,22.333,a11,1887,296.0780418964873
Shanghai,121.433,31.167,a11,1887,289.8595999945003
Beijing,116.283,39.933,a11,1887,280.0213914977152
HongKong,114.167,22.333,a11,1888,295.46191177171863
Shanghai,121.433,31.167,a11,1888,289.8992468454082
Beijing,116.283,39.933,a11,1888,280.0901722564509
HongKong,114.167,22.333,a11,1889,295.5124233443408
Shanghai,121.433,31.167,a11,1889,289.46826185375926
Beijing,116.283,39.933,a11,1889,280.2247079144873
HongKong,114.167,22.333,a11,1890,294.91786178189113
Shanghai,121.433,31.167,a11,1890,288.5403737721189
Beijing,116.283,39.933,a11,1890,279.2457245925653
HongKong,114.167,22.333,a11,1891,294.99786035752254
Shanghai,121.433,31.167,a11,1891,287.97416831647314
Beijing,116.283,39.933,a11,1891,278.603126834625
HongKong,114.167,22.333,a11,1892,296.0199161159852
Shanghai,121.433,31.167,a11,1892,289.9904521067956
Beijing,116.283,39.933,a11,1892,280.51568774289774
HongKong,114.167,22.333,a11,1893,295.5786488528459
Shanghai,121.433,31.167,a11,1893,290.1226136436296
Beijing,116.283,39.933,a11,1893,280.66461743181264
HongKong,114.167,22.333,a11,1894,295.8969159753813
Shanghai,121.433,31.167,a11,1894,290.3087967565528
Beijing,116.283,39.933,a11,1894,280.60541811692326
HongKong,114.167,22.333,a11,1895,295.00865058333545
Shanghai,121.433,31.167,a11,1895,289.3970917203111
Beijing,116.283,39.933,a11,1895,279.79445117940077
HongKong,114.167,22.333,a11,1896,295.7154509349509
Shanghai,121.433,31.167,a11,1896,290.15559898167885
Beijing,116.283,39.933,a11,1896,280.7261394969339
HongKong,114.167,22.333,a11,1897,296.0232626717442
Shanghai,121.433,31.167,a11,1897,290.43893682603067
Beijing,116.283,39.933,a11,1897,280.2151520230105
HongKong,114.167,22.333,a11,1898,295.32446098505056
Shanghai,121.433,31.167,a11,1898,289.8887141962543
Beijing,116.283,39.933,a11,1898,281.0966210875591
HongKong,114.167,22.333,a11,1899,295.24601472075585
Shanghai,121.433,31.167,a11,1899,290.04415093397677
Beijing,116.283,39.933,a11,1899,280.6699477893899
HongKong,114.167,22.333,a11,1900,295.33189717032855
Shanghai,121.433,31.167,a11,1900,289.09171437733454
Beijing,116.283,39.933,a11,1900,279.8452263080918
HongKong,114.167,22.333,a11,1901,296.0100823426352
Shanghai,121.433,31.167,a11,1901,290.20695021222474
Beijing,116.283,39.933,a11,1901,280.43473330746735
HongKong,114.167,22.333,a11,1902,295.77528042788214
Shanghai,121.433,31.167,a11,1902,290.11554475814944
Beijing,116.283,39.933,a11,1902,280.81854416540176
HongKong,114.167,22.333,a11,1903,294.64275843076337
Shanghai,121.433,31.167,a11,1903,288.82564112389883
Beijing,116.283,39.933,a11,1903,279.8142367213312
HongKong,114.167,22.333,a11,1904,295.17553033655173
Shanghai,121.433,31.167,a11,1904,288.8099962698283
Beijing,116.283,39.933,a11,1904,279.7296994344764
HongKong,114.167,22.333,a11,1905,295.5039059765972
Shanghai,121.433,31.167,a11,1905,289.62865148569756
Beijing,116.283,39.933,a11,1905,279.5783959108696
HongKong,114.167,22.333,a11,1906,295.0401081439854
Shanghai,121.433,31.167,a11,1906,288.96726574453515
Beijing,116.283,39.933,a11,1906,279.3301339347189
HongKong,114.167,22.333,a11,1907,296.4372881875977
Shanghai,121.433,31.167,a11,1907,289.9729642760117
Beijing,116.283,39.933,a11,1907,279.26024901017456
HongKong,114.167,22.333,a11,1908,295.85737491481865
Shanghai,121.433,31.167,a11,1908,289.1579950931853
Beijing,116.283,39.933,a11,1908,278.95483991697984
HongKong,114.167,22.333,a11,1909,295.62862430638876
Shanghai,121.433,31.167,a11,1909,289.31594082062765
Beijing,116.283,39.933,a11,1909,280.31251506997455
HongKong,114.167,22.333,a11,1910,295.13616060666385
Shanghai,121.433,31.167,a11,1910,288.81938406020004
Beijing,116.283,39.933,a11,1910,279.5171927367429
HongKong,114.167,22.333,a11,1911,295.7998570100011
Shanghai,121.433,31.167,a11,1911,289.6645888815912
Beijing,116.283,39.933,a11,1911,279.6029259737293
HongKong,114.167,22.333,a12,1368,295.7610692309874
Shanghai,121.433,31.167,a12,1368,288.8032101459218
Beijing,116.283,39.933,a12,1368,278.2205114134891
HongKong,114.167,22.333,a12,1369,295.53241401733544
Shanghai,121.433,31.167,a12,1369,289.9199750526861
Beijing,116.283,39.933,a12,1369,280.54264117703764
HongKong,114.167,22.333,a12,1370,294.4397581660155
Shanghai,121.433,31.167,a12,1370,288.5496399235481
Beijing,116.283,39.933,a12,1370,279.3506003203896
HongKong,114.167,22.333,a12,1371,295.40595498949085
Shanghai,121.433,31.167,a12,1371,289.90505160531876
Beijing,116.283,39.933,a12,1371,280.0565893715401
HongKong,114.167,22.333,a12,1372,295.97914405662306
Shanghai,121.433,31.167,a12,1372,290.02195782169866
Beijing,116.283,39.933,a12,1372,280.35811293724583
HongKong,114.167,22.333,a12,1373,295.76455538287735
Shanghai,121.433,31.167,a12,1373,289.3438371667781
Beijing,116.283,39.933,a12,1373,279.70932482400116
HongKong,114.167,22.333,a12,1374,295.48189195411703
Shanghai,121.433,31.167,a12,1374,290.13390992921757
Beijing,116.283,39.933,a12,1374,280.80080651602367
HongKong,114.167,22.333,a12,1375,295.6844642447483
Shanghai,121.433,31.167,a12,1375,289.53092558990716
Beijing,116.283,39.933,a12,1375,280.5254639032539
HongKong,114.167,22.333,a12,1376,295.3420793346967
Shanghai,121.433,31.167,a12,1376,289.341057936272
Beijing,116.283,39.933,a12,1376,279.8994973275564
HongKong,114.167,22.333,a12,1377,295.8063877998025
Shanghai,121.433,31.167,a12,1377,289.9359973244536
Beijing,116.283,39.933,a12,1377,279.9812669264334
HongKong,114.167,22.333,a12,1378,295.23924392171483
Shanghai,121.433,31.167,a12,1378,289.26615593130526
Beijing,116.283,39.933,a12,1378,279.91262327323
HongKong,114.167,22.333,a12,1379,296.3059808499837
Shanghai,121.433,31.167,a12,1379,290.40065778880864
Beijing,116.283,39.933,a12,1379,280.9503809533639
HongKong,114.167,22.333,a12,1380,295.29115129260936
Shanghai,121.433,31.167,a12,1380,289.6264187073409
Beijing,116.283,39.933,a12,1380,280.5877585774382
HongKong,114.167,22.333,a12,1381,295.6451267376139
Shanghai,121.433,31.167,a12,1381,289.81132312950933
Beijing,116.283,39.933,a12,1381,280.5525650659816
HongKong,114.167,22.333,a12,1382,295.4202055305308
Shanghai,121.433,31.167,a12,1382,289.73894968499724
Beijing,116.283,39.933,a12,1382,280.30014471231425
HongKong,114.167,22.333,a12,1383,295.2119182102151
Shanghai,121.433,31.167,a12,1383,289.67315246604034
Beijing,116.283,39.933,a12,1383,280.2208906095807
HongKong,114.167,22.333,a12,1384,295.51793958482614
Shanghai,121.433,31.167,a12,1384,290.10724804517906
Beijing,116.283,39.933,a12,1384,280.7242582266619
HongKong,114.167,22.333,a12,1385,295.90932479792997
Shanghai,121.433,31.167,a12,1385,289.76530111552273
Beijing,116.283,39.933,a12,1385,279.2156541123615
HongKong,114.167,22.333,a12,1386,296.05136290262556
Shanghai,121.433,31.167,a12,1386,289.63821040922215
Beijing,116.283,39.933,a12,1386,279.1810679479425
HongKong,114.167,22.333,a12,1387,295.3885460936111
Shanghai,121.433,31.167,a12,1387,289.6022327689457
Beijing,116.283,39.933,a12,1387,279.83854982039514
HongKong,114.167,22.333,a12,1388,295.6372683947646
Shanghai,121.433,31.167,a12,1388,289.0990677187022
Beijing,116.283,39.933,a12,1388,279.8540237073027
HongKong,114.167,22.333,a12,1389,295.28244039605363
Shanghai,121.433,31.167,a12,1389,289.3475640619323
Beijing,116.283,39.933,a12,1389,278.9686302220207
HongKong,114.167,22.333,a12,1390,295.982350818064
Shanghai,121.433,31.167,a12,1390,289.77305224853825
Beijing,116.283,39.933,a12,1390,279.5323355863743
HongKong,114.167,22.333,a12,1391,296.3155689223827
Shanghai,121.433,31.167,a12,1391,290.0629893774789
Beijing,116.283,39.933,a12,1391,279.95956930189055
HongKong,114.167,22.333,a12,1392,295.7036056096354
Shanghai,121.433,31.167,a12,1392,289.7934221972973
Beijing,116.283,39.933,a12,1392,280.50088680856965
HongKong,114.167,22.333,a12,1393,295.2390394267847
Shanghai,121.433,31.167,a12,1393,288.89033626194686
Beijing,116.283,39.933,a12,1393,279.45620536538524
HongKong,114.167,22.333,a12,1394,295.4890788267784
Shanghai,121.433,31.167,a12,1394,289.5098224786622
Beijing,116.283,39.933,a12,1394,280.3256921019899
HongKong,114.167,22.333,a12,1395,296.00652553268486
Shanghai,121.433,31.167,a12,1395,289.75138033382694
Beijing,116.283,39.933,a12,1395,279.5684881277356
HongKong,114.167,22.333,a12,1396,296.26971823850664
Shanghai,121.433,31.167,a12,1396,289.71012059721056
Beijing,116.283,39.933,a12,1396,279.6154618276592
HongKong,114.167,22.333,a12,1397,295.67613907996633
Shanghai,121.433,31.167,a12,1397,289.6482700245641
Beijing,116.283,39.933,a12,1397,280.4172168192405
HongKong,114.167,22.333,a12,1398,296.09205716079185
Shanghai,121.433,31.167,a12,1398,289.55650147297865
Beijing,116.283,39.933,a12,1398,279.30689194992254
HongKong,114.167,22.333,a12,1399,295.92036212414996
Shanghai,121.433,31.167,a12,1399,289.36170825052113
Beijing,116.283,39.933,a12,1399,279.9507975467806
HongKong,114.167,22.333,a12,1400,295.48069554116597
Shanghai,121.433,31.167,a12,1400,289.44294477680086
Beijing,116.283,39.933,a12,1400,279.803377104848
HongKong,114.167,22.333,a12,1401,295.32102145103727
Shanghai,121.433,31.167,a12,1401,289.11139618600083
Beijing,116.283,39.933,a12,1401,279.10938239412195
HongKong,114.167,22.333,a12,1402,295.4879434101129
Shanghai,121.433,31.167,a12,1402,289.23485856660625
Beijing,116.283,39.933,a12,1402,280.4893305698398
HongKong,114.167,22.333,a12,1403,295.7929550994918
Shanghai,121.433,31.167,a12,1403,290.01864480155035
Beijing,116.283,39.933,a12,1403,280.36822683356417
HongKong,114.167,22.333,a12,1404,296.2071392189037
Shanghai,121.433,31.167,a12,1404,290.2613530495578
Beijing,116.283,39.933,a12,1404,280.26359890527516
HongKong,114.167,22.333,a12,1405,295.63046781755304
Shanghai,121.433,31.167,a12,1405,289.74158427650144
Beijing,116.283,39.933,a12,1405,279.9453866136572
HongKong,114.167,22.333,a12,1406,295.68886393715945
Shanghai,121.433,31.167,a12,1406,289.69990024915194
Beijing,116.283,39.933,a12,1406,280.3260775376056
HongKong,114.167,22.333,a12,1407,296.18016646179444
Shanghai,121.433,31.167,a12,1407,289.7472687694601
Beijing,116.283,39.933,a12,1407,279.0529015784641
HongKong,114.167,22.333,a12,1408,296.007077861813
Shanghai,121.433,31.167,a12,1408,289.59599442620294
Beijing,116.283,39.933,a12,1408,279.540661513789
HongKong,114.167,22.333,a12,1409,295.3746375681711
Shanghai,121.433,31.167,a12,1409,289.48171955848636
Beijing,116.283,39.933,a12,1409,279.5459612170523
HongKong,114.167,22.333,a12,1410,295.2135827965846
Shanghai,121.433,31.167,a12,1410,288.99088367570744
Beijing,116.283,39.933,a12,1410,280.0425751587403
HongKong,114.167,22.333,a12,1411,295.9532386508137
Shanghai,121.433,31.167,a12,1411,289.8782410800079
Beijing,116.283,39.933,a12,1411,279.68586320693356
HongKong,114.167,22.333,a12,1412,296.3922027087478
Shanghai,121.433,31.167,a12,1412,290.2141143445115
Beijing,116.283,39.933,a12,1412,280.0887034629546
HongKong,114.167,22.333,a12,1413,295.71032000509314
Shanghai,121.433,31.167,a12,1413,289.86634051783574
Beijing,116.283,39.933,a12,1413,280.2476255213809
HongKong,114.167,22.333,a12,1414,295.7511277909165
Shanghai,121.433,31.167,a12,1414,289.164380874061
Beijing,116.283,39.933,a12,1414,279.7140922609389
HongKong,114.167,22.333,a12,1415,295.5949235478595
Shanghai,121.433,31.167,a12,1415,289.80025029402736
Beijing,116.283,39.933,a12,1415,280.41969769442954
HongKong,114.167,22.333,a12,1416,295.2411409602889
Shanghai,121.433,31.167,a12,1416,289.22515162759584
Beijing,116.283,39.933,a12,1416,278.8058268313241
HongKong,114.167,22.333,a12,1417,295.73806766391937
Shanghai,121.433,31.167,a12,1417,288.9502477811385
Beijing,116.283,39.933,a12,1417,278.3754455506032
HongKong,114.167,22.333,a12,1418,295.68686739194385
Shanghai,121.433,31.167,a12,1418,288.9263503335556
Beijing,116.283,39.933,a12,1418,279.4120480462397
HongKong,114.167,22.333,a12,1419,295.6482616568192
Shanghai,121.433,31.167,a12,1419,289.7556961079865
Beijing,116.283,39.933,a12,1419,280.3333271526843
HongKong,114.167,22.333,a12,1420,295.84821288360604
Shanghai,121.433,31.167,a12,1420,290.220989672921
Beijing,116.283,39.933,a12,1420,280.41546904022437
HongKong,114.167,22.333,a12,1421,295.5125923805743
Shanghai,121.433,31.167,a12,1421,289.991772721769
Beijing,116.283,39.933,a12,1421,280.5002684717139
HongKong,114.167,22.333,a12,1422,296.04612820774173
Shanghai,121.433,31.167,a12,1422,290.2562500140791
Beijing,116.283,39.933,a12,1422,280.3124418900264
HongKong,114.167,22.333,a12,1423,295.8234078260303
Shanghai,121.433,31.167,a12,1423,289.7468656507733
Beijing,116.283,39.933,a12,1423,280.7443681111088
HongKong,114.167,22.333,a12,1424,295.8358602107869
Shanghai,121.433,31.167,a12,1424,290.16401643964366
Beijing,116.283,39.933,a12,1424,280.5107557445473
HongKong,114.167,22.333,a12,1425,295.83447166393535
Shanghai,121.433,31.167,a12,1425,289.17687927939835
Beijing,116.283,39.933,a12,1425,279.7661289769472
HongKong,114.167,22.333,a12,1426,295.70001500848775
Shanghai,121.433,31.167,a12,1426,289.6200598727547
Beijing,116.283,39.933,a12,1426,280.2702985515208
HongKong,114.167,22.333,a12,1427,295.9281533721284
Shanghai,121.433,31.167,a12,1427,289.6926627052817
Beijing,116.283,39.933,a12,1427,279.7985609807053
HongKong,114.167,22.333,a12,1428,295.4235518103309
Shanghai,121.433,31.167,a12,1428,290.170103993018
Beijing,116.283,39.933,a12,1428,280.60216589653464
HongKong,114.167,22.333,a12,1429,295.19574206383896
Shanghai,121.433,31.167,a12,1429,289.202588329202
Beijing,116.283,39.933,a12,1429,280.5130805315579
HongKong,114.167,22.333,a12,1430,295.910914307255
Shanghai,121.433,31.167,a12,1430,290.174484559153
Beijing,116.283,39.933,a12,1430,280.4936632873994
HongKong,114.167,22.333,a12,1431,296.05389394715564
Shanghai,121.433,31.167,a12,1431,289.4198836435713
Beijing,116.283,39.933,a12,1431,280.1792280321704
HongKong,114.167,22.333,a12,1432,295.92394455925944
Shanghai,121.433,31.167,a12,1432,289.71407590215847
Beijing,116.283,39.933,a12,1432,280.6240651373953
HongKong,114.167,22.333,a12,1433,295.8288368787309
Shanghai,121.433,31.167,a12,1433,290.2617987063764
Beijing,116.283,39.933,a12,1433,280.705815766352
HongKong,114.167,22.333,a12,1434,295.6536687441253
Shanghai,121.433,31.167,a12,1434,288.749389919003
Beijing,116.283,39.933,a12,1434,278.60119476936967
HongKong,114.167,22.333,a12,1435,295.6328922771255
Shanghai,121.433,31.167,a12,1435,289.4984285609244
Beijing,116.283,39.933,a12,1435,280.1426699178527
HongKong,114.167,22.333,a12,1436,295.7156432351115
Shanghai,121.433,31.167,a12,1436,289.9366886135062
Beijing,116.283,39.933,a12,1436,280.84465626684283
HongKong,114.167,22.333,a12,1437,296.2918976876225
Shanghai,121.433,31.167,a12,1437,290.4608962692092
Beijing,116.283,39.933,a12,1437,279.66889115354473
HongKong,114.167,22.333,a12,1438,296.2488549977581
Shanghai,121.433,31.167,a12,1438,290.182163046791
Beijing,116.283,39.933,a12,1438,280.5997643434904
HongKong,114.167,22.333,a12,1439,295.82383354003065
Shanghai,121.433,31.167,a12,1439,289.9277869202822
Beijing,116.283,39.933,a12,1439,280.5206974181899
HongKong,114.167,22.333,a12,1440,295.6742194649069
Shanghai,121.433,31.167,a12,1440,289.24723854942357
Beijing,116.283,39.933,a12,1440,279.7584153076544
HongKong,114.167,22.333,a12,1441,295.16583779411764
Shanghai,121.433,31.167,a12,1441,289.9791693071409
Beijing,116.283,39.933,a12,1441,280.48138370409225
HongKong,114.167,22.333,a12,1442,295.8598051137172
Shanghai,121.433,31.167,a12,1442,289.43442108811064
Beijing,116.283,39.933,a12,1442,279.2538282296554
HongKong,114.167,22.333,a12,1443,295.9337148556118
Shanghai,121.433,31.167,a12,1443,289.7906462237532
Beijing,116.283,39.933,a12,1443,280.28358398853476
HongKong,114.167,22.333,a12,1444,295.93392938882454
Shanghai,121.433,31.167,a12,1444,290.06732394387564
Beijing,116.283,39.933,a12,1444,280.01938293022187
HongKong,114.167,22.333,a12,1445,295.5872808948991
Shanghai,121.433,31.167,a12,1445,289.4261045750561
Beijing,116.283,39.933,a12,1445,279.82183262406414
HongKong,114.167,22.333,a12,1446,295.58508160101894
Shanghai,121.433,31.167,a12,1446,290.1106213750719
Beijing,116.283,39.933,a12,1446,279.9366350499388
HongKong,114.167,22.333,a12,1447,296.17232682644715
Shanghai,121.433,31.167,a12,1447,289.9451428709065
Beijing,116.283,39.933,a12,1447,280.1675128278026
HongKong,114.167,22.333,a12,1448,295.3276166520443
Shanghai,121.433,31.167,a12,1448,289.05515737850953
Beijing,116.283,39.933,a12,1448,279.47161458025795
HongKong,114.167,22.333,a12,1449,295.5666064486302
Shanghai,121.433,31.167,a12,1449,289.1500250171916
Beijing,116.283,39.933,a12,1449,279.7168656356399
HongKong,114.167,22.333,a12,1450,295.4411959657147
Shanghai,121.433,31.167,a12,1450,288.85654770076223
Beijing,116.283,39.933,a12,1450,279.7304241388714
HongKong,114.167,22.333,a12,1451,295.1942854687963
Shanghai,121.433,31.167,a12,1451,289.4614951909979
Beijing,116.283,39.933,a12,1451,279.97353001864764
HongKong,114.167,22.333,a12,1452,294.7796105033573
Shanghai,121.433,31.167,a12,1452,288.8170552462465
Beijing,116.283,39.933,a12,1452,279.6200219726933
HongKong,114.167,22.333,a12,1453,294.3687108426398
Shanghai,121.433,31.167,a12,1453,288.3150719919901
Beijing,116.283,39.933,a12,1453,279.4314204768002
HongKong,114.167,22.333,a12,1454,296.0606499089639
Shanghai,121.433,31.167,a12,1454,290.01419298150955
Beijing,116.283,39.933,a12,1454,280.1585704949994
HongKong,114.167,22.333,a12,1455,295.57030959174455
Shanghai,121.433,31.167,a12,1455,289.455986542599
Beijing,116.283,39.933,a12,1455,280.02450863321303
HongKong,114.167,22.333,a12,1456,295.281625169708
Shanghai,121.433,31.167,a12,1456,290.03392202118926
Beijing,116.283,39.933,a12,1456,280.57757717050885
HongKong,114.167,22.333,a12,1457,295.0683408357412
Shanghai,121.433,31.167,a12,1457,288.8965454648971
Beijing,116.283,39.933,a12,1457,279.7163845306717
HongKong,114.167,22.333,a12,1458,295.7659783547763
Shanghai,121.433,31.167,a12,1458,289.5782238826375
Beijing,116.283,39.933,a12,1458,279.83239643812186
HongKong,114.167,22.333,a12,1459,295.07083662752524
Shanghai,121.433,31.167,a12,1459,288.2961035929021
Beijing,116.283,39.933,a12,1459,278.7069642054855
HongKong,114.167,22.333,a12,1460,295.29953353538946
Shanghai,121.433,31.167,a12,1460,288.75779364992337
Beijing,116.283,39.933,a12,1460,279.37633897888156
HongKong,114.167,22.333,a12,1461,295.2047453879771
Shanghai,121.433,31.167,a12,1461,289.15541460811505
Beijing,116.283,39.933,a12,1461,279.7892418179316
HongKong,114.167,22.333,a12,1462,295.5690133735949
Shanghai,121.433,31.167,a12,1462,289.7381967434306
Beijing,116.283,39.933,a12,1462,280.502978388006
HongKong,114.167,22.333,a12,1463,295.8022120616928
Shanghai,121.433,31.167,a12,1463,289.3969700454206
Beijing,116.283,39.933,a12,1463,280.12143740451364
HongKong,114.167,22.333,a12,1464,296.02600182421804
Shanghai,121.433,31.167,a12,1464,289.6536462397625
Beijing,116.283,39.933,a12,1464,279.6368471994428
HongKong,114.167,22.333,a12,1465,295.71347751657856
Shanghai,121.433,31.167,a12,1465,289.99746936137655
Beijing,116.283,39.933,a12,1465,280.2684903522582
HongKong,114.167,22.333,a12,1466,295.35002941238656
Shanghai,121.433,31.167,a12,1466,289.43034147928853
Beijing,116.283,39.933,a12,1466,279.9336528751289
HongKong,114.167,22.333,a12,1467,295.33920213349734
Shanghai,121.433,31.167,a12,1467,289.74671743066006
Beijing,116.283,39.933,a12,1467,280.5572375284453
HongKong,114.167,22.333,a12,1468,295.71980031153856
Shanghai,121.433,31.167,a12,1468,289.64070632361853
Beijing,116.283,39.933,a12,1468,278.9099403446417
HongKong,114.167,22.333,a12,1469,295.2535757501843
Shanghai,121.433,31.167,a12,1469,289.41423846437414
Beijing,116.283,39.933,a12,1469,280.6804223032172
HongKong,114.167,22.333,a12,1470,295.81174943954596
Shanghai,121.433,31.167,a12,1470,290.0269756383364
Beijing,116.283,39.933,a12,1470,280.90470253502826
HongKong,114.167,22.333,a12,1471,296.34103457034814
Shanghai,121.433,31.167,a12,1471,290.2245404305303
Beijing,116.283,39.933,a12,1471,280.48514551446186
HongKong,114.167,22.333,a12,1472,295.35327992797477
Shanghai,121.433,31.167,a12,1472,289.3475831175671
Beijing,116.283,39.933,a12,1472,280.0920110528365
HongKong,114.167,22.333,a12,1473,295.6832100596478
Shanghai,121.433,31.167,a12,1473,288.8771283310066
Beijing,116.283,39.933,a12,1473,278.98124601126915
HongKong,114.167,22.333,a12,1474,295.6202299197039
Shanghai,121.433,31.167,a12,1474,289.81221809605614
Beijing,116.283,39.933,a12,1474,280.0970509390921
HongKong,114.167,22.333,a12,1475,296.1573970272699
Shanghai,121.433,31.167,a12,1475,290.19645287678526
Beijing,116.283,39.933,a12,1475,280.0904016940071
HongKong,114.167,22.333,a12,1476,296.1322504278956
Shanghai,121.433,31.167,a12,1476,289.5291294980942
Beijing,116.283,39.933,a12,1476,279.2813753295932
HongKong,114.167,22.333,a12,1477,295.57127272853796
Shanghai,121.433,31.167,a12,1477,289.6323496211188
Beijing,116.283,39.933,a12,1477,279.7450306749423
HongKong,114.167,22.333,a12,1478,295.24732058531293
Shanghai,121.433,31.167,a12,1478,289.8676534305146
Beijing,116.283,39.933,a12,1478,280.7297775931415
HongKong,114.167,22.333,a12,1479,295.2973950212784
Shanghai,121.433,31.167,a12,1479,289.6562769184487
Beijing,116.283,39.933,a12,1479,279.9767285405689
HongKong,114.167,22.333,a12,1480,295.52446949440423
Shanghai,121.433,31.167,a12,1480,289.2953582124369
Beijing,116.283,39.933,a12,1480,279.73458087923694
HongKong,114.167,22.333,a12,1481,296.02408719462926
Shanghai,121.433,31.167,a12,1481,289.8944445027213
Beijing,116.283,39.933,a12,1481,279.92723898903995
HongKong,114.167,22.333,a12,1482,296.1810925295943
Shanghai,121.433,31.167,a12,1482,289.465630961681
Beijing,116.283,39.933,a12,1482,279.0939690802355
HongKong,114.167,22.333,a12,1483,295.05745920284244
Shanghai,121.433,31.167,a12,1483,289.1724893727798
Beijing,116.283,39.933,a12,1483,279.6439337630424
HongKong,114.167,22.333,a12,1484,295.56743124556294
Shanghai,121.433,31.167,a12,1484,289.47094527337055
Beijing,116.283,39.933,a12,1484,279.9380210140401
HongKong,114.167,22.333,a12,1485,295.24206045417316
Shanghai,121.433,31.167,a12,1485,289.8063343158043
Beijing,116.283,39.933,a12,1485,280.5665192612891
HongKong,114.167,22.333,a12,1486,295.9019990831661
Shanghai,121.433,31.167,a12,1486,289.9255068202535
Beijing,116.283,39.933,a12,1486,280.10875873013146
HongKong,114.167,22.333,a12,1487,295.8413551767735
Shanghai,121.433,31.167,a12,1487,289.71576028008457
Beijing,116.283,39.933,a12,1487,279.3123163509255
HongKong,114.167,22.333,a12,1488,295.3791625309138
Shanghai,121.433,31.167,a12,1488,289.6469338855209
Beijing,116.283,39.933,a12,1488,280.19060646876574
HongKong,114.167,22.333,a12,1489,295.37724289428127
Shanghai,121.433,31.167,a12,1489,289.24777564570695
Beijing,116.283,39.933,a12,1489,279.8148511716222
HongKong,114.167,22.333,a12,1490,295.54233013589766
Shanghai,121.433,31.167,a12,1490,289.28642025934073
Beijing,116.283,39.933,a12,1490,279.2552353117078
HongKong,114.167,22.333,a12,1491,295.73792396682387
Shanghai,121.433,31.167,a12,1491,289.2211559878157
Beijing,116.283,39.933,a12,1491,279.637323224733
HongKong,114.167,22.333,a12,1492,296.00435014507036
Shanghai,121.433,31.167,a12,1492,289.7592138402756
Beijing,116.283,39.933,a12,1492,279.94693695385934
HongKong,114.167,22.333,a12,1493,295.69708263579867
Shanghai,121.433,31.167,a12,1493,290.220828007642
Beijing,116.283,39.933,a12,1493,281.04606432435827
HongKong,114.167,22.333,a12,1494,295.80064504776215
